episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
12288,-0.765625,1.0078125,5.259994691035935,18.4609375,-1.734375,23.998046875,1.0,0.0046809639548882846,0.1579711727797985,0.067169826105237,0.8590002804994583,0.00039799873629817737,10063.664506912231
12416,-0.63671875,0.90625,4.66350155342176,18.671875,-1.64453125,24.943359375,1.0,-0.0036269765347242354,0.1091104056686163,0.06808358170092106,0.9094993233680725,0.000573613797314465,10167.00685787201
12544,-0.54296875,0.8671875,4.657736374474875,18.6328125,-1.65625,23.35546875,1.0,-0.008503908629063518,0.11719218119978905,0.06935500092804432,0.9552229791879654,0.00012817940514651128,10268.703362703323
12672,-0.94140625,1.1796875,5.859406734318813,20.828125,-1.71875,22.845703125,1.0,-0.0027205320773646237,0.17353300973773003,0.06989859007298946,1.0043266355991363,0.0003552046480763238,10371.244129896164
12800,-0.87109375,1.1484375,5.110640068547759,21.1171875,-1.97265625,22.82421875,1.0,-0.001610897621139884,0.16634166166186332,0.06871378123760223,1.0675880134105682,0.0018849941458029206,10473.26657629013
12928,-0.921875,1.1015625,5.5274037571119745,20.6484375,-1.80859375,22.796875,1.0,0.004867196176201105,0.1418961152434349,0.06805399991571903,1.0487756729125977,0.00023008126590866594,10575.365718126297
13056,-1.078125,1.1484375,6.382910279951825,19.515625,-1.69921875,24.90234375,1.0,0.0018050915561616421,0.14831249378621578,0.0650234803557396,1.0046686589717866,0.001099322026129812,10677.015838861465
13184,-0.8828125,1.1015625,6.201628194230375,17.921875,-1.8125,24.2890625,1.0,0.007758824480697512,0.15802672505378723,0.06428294572979212,1.0252269983291626,0.0022169647701957727,10779.180642843246
13312,-0.8671875,1.0390625,5.386081827698297,19.1171875,-1.76953125,22.69921875,1.0,-0.0052201582584530115,0.12103298343718052,0.06346011552959681,1.053881937265396,0.001010429234156618,10880.987319946289
13440,-0.76171875,1.0625,5.235482753623483,18.625,-1.83984375,23.7734375,1.0,0.005349825881421566,0.16450154185295104,0.06648395843803882,1.0212922155857087,0.0001145061403803993,10984.1019012928
13568,-0.80078125,1.109375,5.389317611997518,18.6875,-1.87109375,25.099609375,1.0,-0.0012750299647450447,0.15033116601407528,0.06643227115273476,1.027431744337082,0.001107818006130401,11086.429729938507
13696,-0.9375,1.1953125,6.2883665303756064,19.265625,-1.75390625,22.802734375,1.0,0.0005832330789417028,0.173879911005497,0.06776568964123726,1.0369632184505462,0.00029872509330743926,11190.356230258942
13824,-0.671875,1.015625,5.364819809960651,19.515625,-1.828125,22.9765625,1.0,-0.0017799122724682093,0.1214398980140686,0.06447572764009238,1.0169752687215805,0.0003478914171864744,11292.330511808395
13952,-0.7578125,1.03125,6.517339824382024,16.515625,-1.6953125,23.201171875,1.0,0.00759244377259165,0.11593401320278644,0.06389733515679837,0.9821047008037567,-3.1777792901266364e-05,11394.734543800354
